fortune_rank,company,ticker,n_obs,daily_std,cc_vol,parkinson_vol,gk_vol,rs_vol,yz_vol,ewma_vol,mad_vol,norm_avg_vol,n_measures
17,Bank of America,BAC,253,0.017681032327825533,0.2806776867739189,0.22883796766057943,0.177631315913191,0.23464519956500357,0.3258615878226522,0.1835970672679547,0.170293067289518,0.10448021282891982,7
11,JPMorgan Chase,JPM,253,0.01723368385111122,0.273576249861301,0.22501361409784063,0.19236549083928833,0.21979369691230585,0.3067268393122887,0.19109231201213106,0.18663076411947999,0.10439674198235839,7
9,McKesson,MCK,253,0.015269505940018005,0.24239589216066715,0.22502260604445137,0.23407342891718855,0.2420942215455788,0.2742365583118753,0.21805961082596886,0.16949138877544162,0.10420374092649329,7
52,Lowe's,LOW,253,0.015155417236892878,0.24058479014544137,0.21526893217666568,0.1859971823342842,0.21483474640737082,0.27810819197717007,0.23311822027471474,0.2152959451769527,0.10398364464347616,7
57,Progressive,PGR,253,0.015320610627987967,0.2432071539318556,0.2181371828563363,0.18398026881227217,0.2124447693536036,0.30728121562575644,0.1810086616889972,0.19238698198737322,0.09651660622949203,7
131,PNC Financial Services Group,PNC,253,0.016483837676685174,0.26167281086679417,0.2230474309927284,0.09261699925925138,0.21891522746359968,0.35168652179704785,0.18347284156604562,0.19085635871201936,0.09449631902839509,7
110,Northrop Grumman,NOC,253,0.017122781245049994,0.27181572556897926,0.21927396547485953,0.1874386008495015,0.2172473356926023,0.28058607192227175,0.17926618306307926,0.16672692304296344,0.09216933051851837,7
37,AT&T,T,253,0.014206689956036873,0.22552421146243626,0.21616222504741614,,0.23116343399006078,0.3678810276132168,0.1804004509402663,0.18339778853083566,0.09133871094468297,6
1,Walmart,WMT,253,0.015183782215217745,0.2410350702169894,0.20352896132984682,0.19641221593761857,0.2077571150158494,0.24996226718637973,0.2225867228163028,0.1859192393513556,0.09020858373285694,7
59,Lockheed Martin,LMT,253,0.017136564421763457,0.2720345267161409,0.2197667956634797,0.10657897404965001,0.20681070974110022,0.30927173242477735,0.21991341111893864,0.17236230051135265,0.0897015270575978,7
121,Philip Morris International,PM,253,0.01704771114362412,0.27062402465336366,0.20093162146990928,0.08746918680689539,0.1911584019339858,0.33301025267144263,0.22866947415543695,0.18472875601910516,0.08843113231958441,7
113,Bank of New York (BNY),BK,253,0.014869220781591662,0.23604156226443,0.21606001533156596,0.17946635411986367,0.22099539027345602,0.2990756875949335,0.16149681973030844,0.17247221607957738,0.08761526867755445,7
157,AIG,AIG,253,0.01442629938924699,0.22901040313746318,0.213093768289687,0.19211841266216567,0.21825165945544492,0.27105200801408763,0.1741097502304377,0.17557529527589213,0.08568614085865607,7
16,Chevron,CVX,253,0.015682176936029257,0.24894684113307775,0.2076515394173348,,0.19952110148030952,0.3563134830011152,0.18736803532576782,0.17921098386664164,0.08557937321596952,6
54,RTX,RTX,253,0.016397163939097136,0.26029690793764365,0.20402658097996962,0.1594444528332067,0.19173575559794953,0.2874428427730439,0.19207685321789847,0.17466977960975832,0.08420276607783315,7
195,Stryker,SYK,253,0.013494847308439419,0.21422405975352032,0.20842625997395534,0.2088893145453687,0.21600932181550753,0.2459765439026753,0.19171039083743271,0.17215561229307003,0.08257162048309181,7
24,Home Depot,HD,253,0.014131845337390713,0.22433608997498103,0.20507126436196224,0.1357904700226966,0.20174861452673704,0.2748511253083734,0.21716259355131548,0.18562588248943923,0.08126849877429738,7
10,Cencora,COR,253,0.013235075512167037,0.21010031033012877,0.20496251667153434,0.20654504919572347,0.21731716082900682,0.2352912850375952,0.21208813402612534,0.16287708966756573,0.08017414647256728,7
99,Travelers,TRV,253,0.01564013558487396,0.24827945537344945,0.20444549011226493,0.1627408176414342,0.187638102522538,0.25948810564668406,0.18369622401474214,0.18670956686846268,0.07995026785873205,7
30,Verizon Communications,VZ,253,0.013271579599582424,0.21067979475295964,0.18345061437751872,,0.1995778948270386,0.435639011594098,0.15680274589403712,0.16534719720793456,0.07947879701579359,6
8,Exxon Mobil,XOM,253,0.015122664936326503,0.24006486349245817,0.2116070912752567,,0.1968817958694591,0.31953866555309146,0.18915873875950814,0.18164785898397784,0.0790256895046531,6
119,Honeywell International,HON,253,0.015614745667830133,0.24787640293561028,0.20089601614336106,0.15024153276087435,0.20064657664089433,0.27506613941657504,0.18209098712228355,0.1745539466872189,0.07889835326717844,7
14,Microsoft,MSFT,253,0.015511427066268492,0.24623627098237585,0.19520776608087068,0.18755014570278053,0.19017941018311818,0.27118795464123985,0.1722015540619205,0.16536566799479044,0.0773724907604829,7
12,Costco Wholesale,COST,253,0.013506454895783861,0.21440832449012948,0.2072287099125883,0.208241684908448,0.21109533594706872,0.23116909233767727,0.17206953286216875,0.170055125106634,0.07636228986082845,7
107,Abbott Laboratories,ABT,253,0.01380269839714888,0.21911104428291464,0.20230623527790384,0.17661407008779093,0.20291393541576852,0.2615414667978737,0.20433340186680793,0.15461753969802722,0.07535680631928825,7
177,Union Pacific,UNP,253,0.014963141122914048,0.23753250146156601,0.194913205022799,0.11630311034385908,0.1921514558251084,0.28131369097486153,0.1672357487013182,0.18593906876301106,0.07177690324544686,7
56,Sysco,SYY,253,0.013298440043834249,0.2111061910865299,0.19463144839412544,0.1337463128443025,0.197673511259927,0.2687431192567892,0.17263781394834377,0.19278923738281878,0.07168912519205474,7
162,Hartford Insurance Group,HIG,253,0.01433980419390794,0.22763733447864867,0.19083093234498555,0.15994753441404283,0.19211668621787595,0.2583262986243189,0.16720620237926004,0.17919437920493145,0.07096064129716655,7
83,Cisco Systems,CSCO,253,0.014097914793383771,0.22379745928723202,0.1910481518134556,0.14230084535873244,0.19439014201170526,0.27862135631060064,0.20986836287399474,0.14775923867219687,0.06946444500857209,7
78,Enterprise Products Partners,EPD,253,0.011583456991577071,0.18388167913275202,0.1965188165646079,,0.19182204557744076,0.4637629524503617,0.10090629523497809,0.1533906354696222,0.06927891964054485,6
85,Tyson Foods,TSN,253,0.014413287269804455,0.22880384214501429,0.1934881973496814,,0.20199522255424246,0.3005051291456216,0.1786179393755304,0.17909572438381643,0.0690122752250986,6
125,Mondelez International,MDLZ,253,0.013528472554360193,0.21475784398439887,0.19671031058537158,0.1241719676710093,0.19580168637971684,0.2765416304206782,0.1763196916570752,0.1701260145963779,0.0673054893496207,7
127,Visa,V,253,0.01425663109490817,0.22631700246430503,0.1950003800622892,0.19065202156351807,0.19373462897721141,0.23871393557532702,0.17104634258782087,0.14944677453939012,0.06692456223401877,7
152,Mastercard,MA,253,0.013726711692032482,0.2179047927348035,0.19625378992050202,0.1922472255976755,0.19284984888625054,0.22989102536472775,0.15613621797906918,0.1559010314452021,0.0642893571117515,7
45,PepsiCo,PEP,253,0.013693693632511933,0.21738064728921172,0.18540826720372175,,0.1740224279753487,0.28835904244564814,0.21393596565652753,0.18090340619997647,0.06382117810416944,6
96,General Dynamics,GD,253,0.014104806780326868,0.22390686618817524,0.1966213545255037,0.1572221938739051,0.19625892344682047,0.25426561681016396,0.14049290263973352,0.14797763466113042,0.060522159760622245,7
175,Marsh & McLennan,MMC,252,0.011573061573177851,0.18371665698159922,0.18124329158024644,0.16323552122534435,0.18090217671007747,0.21968085445753138,0.1656821477518022,0.15299212655450675,0.04972813579214623,7
76,TJX,TJX,253,0.011163978214050687,0.17722265997912678,0.17785682046747706,0.16532869007192796,0.18402555074848462,0.22173599620880902,0.15473739227052466,0.14982920496952823,0.04719018991028967,7
192,Exelon,EXC,253,0.011955888583006228,0.18979384736058538,0.18165000640687495,,0.18874422662629617,0.290305938093916,0.12430889029637752,0.16353870052299674,0.04352560309077882,6
197,Waste Management,WM,253,0.01153321660941498,0.18308413779090957,0.16921628823315682,0.15755422556612378,0.1690629707277063,0.20643670710155415,0.15998920980109493,0.14935064319871302,0.041367122539034955,7
6,Berkshire Hathaway,BRK-A,253,0.012000252037613882,0.19049809536973472,0.1703858446016479,0.17160318848494924,0.1732405307680897,0.20384782174298882,0.13190337402182803,0.14715986609726547,0.040873037479782055,7
165,McDonald's,MCD,253,0.01172979441223901,0.18620471366819683,0.17079547670110945,0.09692532566749198,0.18168489725306344,0.24386406661802032,0.1432137343054668,0.1525140653380373,0.03953532460087483,7
51,Procter & Gamble,PG,253,0.011660774841171742,0.18510906194435478,0.16198272997219584,0.07573851034518922,0.1654981371966977,0.23749517577814971,0.1314778586462539,0.1495848737108897,0.029125382564736207,7
97,Coca-Cola,KO,253,0.010711745299648905,0.17004368502201633,0.1571286330116037,0.08940549091688829,0.16069207216364978,0.24040797124597915,0.12370019387781579,0.15566333424281595,0.028093742371358154,7
48,Johnson & Johnson,JNJ,253,0.012057846340185419,0.19141237657896568,0.16670135551507864,,0.16916030835872906,0.268586026668561,0.13686206193466666,0.1351217660183904,0.027687976627318204,6
144,Duke Energy,DUK,253,0.011245400941420614,0.17851520570526344,0.16703678772166727,,0.14621847388261514,0.2689287929170994,0.11293607594181793,0.1699060770990511,0.027008705939433053,6
161,Southern,SO,253,0.01125924582682236,0.17873498644748267,0.16877374050767482,,0.1547298234599251,0.2608906755205082,0.10669978231037328,0.16850863696154783,0.02634332317045149,6
